"",".id","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","P(k1)","P(k2)","P(k3)","likely.k"
"145",1,"10_1966",0.0114375884653843,0.0186930437510331,0,"10","1966","Male","Male","Male_Male","M-M",44,31,13,"Resident","Transient","Resident_Transient","R-T",0.486702,0.467709,0.045589,1
"146",1,"10_2028",0.0085742252298655,0.0132494628341452,0,"10","2028","Male","Male","Male_Male","M-M",44,31,13,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"147",1,"10_2048",0.0102049341349081,0.0163578450435254,0,"10","2048","Male","Male","Male_Male","M-M",44,31,13,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"148",1,"10_21",0.0104598516230425,0.0176278790303618,0,"10","21","Male","Male","Male_Male","M-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"149",1,"10_2102",0.00993801776855258,0.0163286762325918,0,"10","2102","Male","Male","Male_Male","M-M",44,34,10,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"150",1,"10_2232",0.014460513424445,0.0274332134273159,0,"10","2232","Male","Male","Male_Male","M-M",44,30,14,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"151",1,"10_2233",0.0124975191430046,0.0241986685654854,0,"10","2233","Male","Male","Male_Male","M-M",44,30,14,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"152",1,"10_28",0.00697755109887371,0.00959010175048573,0,"10","28","Male","Male","Male_Male","M-M",44,42,2,"Resident","Resident","Resident_Resident","R-R",0.646489,0.350687,0.002824,1
"153",1,"10_291",0.0100086306209316,0.0171043306582985,0,"10","291","Male","Male","Male_Male","M-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.520908,0.451147,0.027945,1
"154",1,"10_293",0.011813322716345,0.0207542282011449,0,"10","293","Male","Male","Male_Male","M-M",44,32,12,"Resident","Resident","Resident_Resident","R-R",0.458465,0.476305,0.06523,2
"155",1,"10_3",0.00520181128483132,0.00638355191168967,0,"10","3","Male","Male","Male_Male","M-M",44,45,1,"Resident","Resident","Resident_Resident","R-R",0.788033,0.211887,8e-05,1
"156",1,"10_3009",0.00920673596616748,0.0149226485915311,0,"10","3009","Male","Male","Male_Male","M-M",44,27,17,"Resident","Resident","Resident_Resident","R-R",0.536825,0.44138,0.021795,1
"157",1,"10_3012",0.0102697068407359,0.0177271354757707,0,"10","3012","Male","Male","Male_Male","M-M",44,27,17,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"158",1,"10_3098",0.0110588526972419,0.0192798583138597,0,"10","3098","Male","Male","Male_Male","M-M",44,27,17,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"159",1,"10_33",0.239742761655577,0.0793620537267164,8,"10","33","Male","Male","Male_Male","M-M",44,37,7,"Resident","Resident","Resident_Resident","R-R",0,0.000194,0.999806,3
"160",1,"10_355",0.0117766349258599,0.0200426102933804,0,"10","355","Male","Male","Male_Male","M-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.458465,0.476305,0.06523,2
"161",1,"10_37",0.0889524117336452,0.042214464791655,5,"10","37","Male","Male","Male_Male","M-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",1e-05,0.136093,0.863896,3
"162",1,"10_4104",0.0140095945132929,0.0292717010566169,0,"10","4104","Male","Male","Male_Male","M-M",44,26,18,"Resident","Resident","Resident_Resident","R-R",0.427481,0.480135,0.092384,2
"163",1,"10_413",0.0596610684931045,0.0367519378151296,3,"10","413","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.002493,0.621485,0.376022,2
"164",1,"10_45",0.0104160245531851,0.00939170100024161,1,"10","45","Male","Male","Male_Male","M-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.482114,0.51784,4.7e-05,2
"165",1,"10_452",0.0131756243908813,0.0274711440884869,0,"10","452","Male","Male","Male_Male","M-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"166",1,"10_480",0.0174545908959753,0.0166103159823571,1,"10","480","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.216933,0.770299,0.012768,2
"167",1,"10_496",0.0116278050821491,0.0201534790560625,0,"10","496","Male","Male","Male_Male","M-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.458465,0.476305,0.06523,2
"168",1,"10_5001",0.0141180200118207,0.0270009465279957,0,"10","5001","Male","Male","Male_Male","M-M",44,22,22,"Resident","Resident","Resident_Resident","R-R",0.427481,0.480135,0.092384,2
"169",1,"10_5003",0.00837647014260482,0.0126000001088261,0,"10","5003","Male","Male","Male_Male","M-M",44,23,21,"Resident","Resident","Resident_Resident","R-R",0.559518,0.425527,0.014955,1
"170",1,"10_5018",0.00962059685187669,0.0152333109186189,0,"10","5018","Male","Male","Male_Male","M-M",44,22,22,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"171",1,"10_5019",0.0102854206112455,0.0177090610331301,0,"10","5019","Male","Male","Male_Male","M-M",44,23,21,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"172",1,"10_5031",0.00811204376315501,0.0118562101801411,0,"10","5031","Male","Male","Male_Male","M-M",44,23,21,"Resident","Resident","Resident_Resident","R-R",0.587983,0.403016,0.009001,1
"173",1,"10_5036",0.0102161179699433,0.017493023119106,0,"10","5036","Male","Male","Male_Male","M-M",44,23,21,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"174",1,"10_504",0.0123264336781134,0.0221723174171998,0,"10","504","Male","Male","Male_Male","M-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"175",1,"10_5044",0.00939534526957626,0.0146641185532822,0,"10","5044","Male","Male","Male_Male","M-M",44,23,21,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"176",1,"10_5049",0.0111603979347529,0.0202659787513664,0,"10","5049","Male","Male","Male_Male","M-M",44,22,22,"Resident","Transient","Resident_Transient","R-T",0.477564,0.471014,0.051422,1
"177",1,"10_5061",0.0119140307763062,0.0224822415569519,0,"10","5061","Male","Male","Male_Male","M-M",44,22,22,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"178",1,"10_5068",0.0111579246396211,0.018631545425405,0,"10","5068","Male","Male","Male_Male","M-M",44,22,22,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"179",1,"10_5071",0.0105829987949781,0.0178795991249956,0,"10","5071","Male","Male","Male_Male","M-M",44,22,22,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"180",1,"10_5075",0.00876627076228282,0.0138901744746452,0,"10","5075","Male","Male","Male_Male","M-M",44,23,21,"Resident","Resident","Resident_Resident","R-R",0.552096,0.43094,0.016963,1
"181",1,"10_509",0.010947840604449,0.0181028639785553,0,"10","509","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"182",1,"10_5137",0.0134750689227471,0.0260306564548465,0,"10","5137","Male","Male","Male_Male","M-M",44,23,21,"Resident","Resident","Resident_Resident","R-R",0.427481,0.480135,0.092384,2
"183",1,"10_5158",0.00997700258342587,0.0168832877543375,0,"10","5158","Male","Male","Male_Male","M-M",44,23,21,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"184",1,"10_5161",0.0109264356318886,0.0197585711551277,0,"10","5161","Male","Male","Male_Male","M-M",44,23,21,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"185",1,"10_5165",0.0127119921255955,0.0242531813141502,0,"10","5165","Male","Male","Male_Male","M-M",44,23,21,"Resident","Resident","Resident_Resident","R-R",0.438144,0.479483,0.082373,2
"186",1,"10_549",0.0186253059888613,0.0180235007324316,1,"10","549","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.202912,0.778947,0.018141,2
"187",1,"10_558",0.00780702089083943,0.0109497748881282,0,"10","558","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.573979,0.414411,0.01161,1
"188",1,"10_562",0.0126435172705547,0.0229106808816232,0,"10","562","Male","Male","Male_Male","M-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"189",1,"10_606",0.00747087035253747,0.0104744429117416,0,"10","606","Male","Male","Male_Male","M-M",44,36,8,"Resident","Resident","Resident_Resident","R-R",0.601582,0.391449,0.006969,1
"190",1,"10_74",0.0120387187800104,0.0218188769096091,0,"10","74","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.458465,0.476305,0.06523,2
"191",1,"10_76",0.00582877257201929,0.00771561207148383,0,"10","76","Male","Male","Male_Male","M-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.725901,0.273648,0.000451,1
"192",1,"10_804",0.0325889389749979,0.0243368973269361,2,"10","804","Male","Male","Male_Male","M-M",44,39,5,"Resident","Resident","Resident_Resident","R-R",0.03441,0.91082,0.054771,2
"193",1,"10_824",0.0179437817580269,0.0177982982287441,1,"10","824","Male","Male","Male_Male","M-M",44,39,5,"Resident","Resident","Resident_Resident","R-R",0.212223,0.773418,0.014359,2
"194",1,"10_92",0.0194425343201977,0.0186002603569041,1,"10","92","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.18918,0.78513,0.02569,2
"195",1,"10_9907",0.0102196857900228,0.0173323002630707,0,"10","9907","Male","Male","Male_Male","M-M",44,37,7,"Resident","Transient","Resident_Transient","R-T",0.512675,0.45571,0.031616,1
"196",1,"10_9911",0.00654147633862967,0.00875333016598209,0,"10","9911","Male","Male","Male_Male","M-M",44,37,7,"Resident","Resident","Resident_Resident","R-R",0.640305,0.356479,0.003215,1
"197",1,"1114_1123",0.0117681666436028,0.0224763980156993,0,"1114","1123","Male","Male","Male_Male","M-M",37,37,0,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"198",1,"1114_1173",0.0106079518007837,0.0173930098924016,0,"1114","1173","Male","Male","Male_Male","M-M",37,37,0,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"199",1,"1114_1179",0.0123648933253607,0.0215938983672246,0,"1114","1179","Male","Male","Male_Male","M-M",37,37,0,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"200",1,"1114_118",0.0102326330068645,0.017317434134384,0,"1114","118","Male","Male","Male_Male","M-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"201",1,"1114_120",0.00833132065328829,0.0134918693692619,0,"1114","120","Male","Male","Male_Male","M-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"202",1,"1114_124",0.0104109810214308,0.0175435248257855,0,"1114","124","Male","Male","Male_Male","M-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"203",1,"1114_1292",0.0107432737438638,0.0186362349326147,0,"1114","1292","Male","Male","Male_Male","M-M",37,36,1,"Resident","Transient","Resident_Transient","R-T",0.495588,0.464028,0.040384,1
"204",1,"1114_1293",0.0122762677919888,0.0224259570183122,0,"1114","1293","Male","Male","Male_Male","M-M",37,36,1,"Resident","Transient","Resident_Transient","R-T",0.468158,0.473896,0.057946,2
"205",1,"1114_1345",0.0123943004883287,0.0234754574086498,0,"1114","1345","Male","Male","Male_Male","M-M",37,36,1,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"206",1,"1114_1424",0.010902000027299,0.0171801945698187,0,"1114","1424","Male","Male","Male_Male","M-M",37,35,2,"Resident","Transient","Resident_Transient","R-T",0.477564,0.471014,0.051422,1
"207",1,"1114_1458",0.0108608135964559,0.0188160615635029,0,"1114","1458","Male","Male","Male_Male","M-M",37,35,2,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"208",1,"1114_16",0.010937995689715,0.0175066982292677,0,"1114","16","Male","Male","Male_Male","M-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"209",1,"1114_1676",0.010527974296104,0.0170900901709621,0,"1114","1676","Male","Male","Male_Male","M-M",37,34,3,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"210",1,"1114_1696",0.0126392931467791,0.0231314454675484,0,"1114","1696","Male","Male","Male_Male","M-M",37,34,3,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"211",1,"1114_1739",0.0139928032642793,0.0281766398862714,0,"1114","1739","Male","Male","Male_Male","M-M",37,32,5,"Resident","Resident","Resident_Resident","R-R",0.427481,0.480135,0.092384,2
"212",1,"1114_1779",0.0122469436938899,0.0218215725726445,0,"1114","1779","Male","Male","Male_Male","M-M",37,31,6,"Resident","Resident","Resident_Resident","R-R",0.458465,0.476305,0.06523,2
"213",1,"1114_18",0.0104987765190508,0.0175863869393567,0,"1114","18","Male","Male","Male_Male","M-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"214",1,"1114_1829",0.0140102636412728,0.0279235314917147,0,"1114","1829","Male","Male","Male_Male","M-M",37,31,6,"Resident","Resident","Resident_Resident","R-R",0.427481,0.480135,0.092384,2
"215",1,"1114_1924",0.0139717104599205,0.0290622940478176,0,"1114","1924","Male","Male","Male_Male","M-M",37,31,6,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"216",1,"1114_1966",0.0106672992090952,0.0185070126070628,0,"1114","1966","Male","Male","Male_Male","M-M",37,31,6,"Resident","Transient","Resident_Transient","R-T",0.477564,0.471014,0.051422,1
"217",1,"1114_2028",0.0130107271668753,0.0232006558973717,0,"1114","2028","Male","Male","Male_Male","M-M",37,31,6,"Resident","Resident","Resident_Resident","R-R",0.427481,0.480135,0.092384,2
"218",1,"1114_2048",0.0138452856799674,0.0276628235758505,0,"1114","2048","Male","Male","Male_Male","M-M",37,31,6,"Resident","Resident","Resident_Resident","R-R",0.427481,0.480135,0.092384,2
"219",1,"1114_2102",0.0114015868515806,0.0197230972018195,0,"1114","2102","Male","Male","Male_Male","M-M",37,34,3,"Resident","Resident","Resident_Resident","R-R",0.458465,0.476305,0.06523,2
"220",1,"1114_2232",0.0130102128177335,0.0256474236125206,0,"1114","2232","Male","Male","Male_Male","M-M",37,30,7,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"221",1,"1114_2233",0.0130708164715774,0.0266579543585527,0,"1114","2233","Male","Male","Male_Male","M-M",37,30,7,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"222",1,"1114_28",0.00904461078294414,0.0136139191111677,0,"1114","28","Male","Male","Male_Male","M-M",37,42,5,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"223",1,"1114_293",0.0143989222132027,0.027490583749291,0,"1114","293","Male","Male","Male_Male","M-M",37,32,5,"Resident","Resident","Resident_Resident","R-R",0.427481,0.480135,0.092384,2
"224",1,"1114_3",0.00698964254419088,0.0097521834110005,0,"1114","3","Male","Male","Male_Male","M-M",37,45,8,"Resident","Resident","Resident_Resident","R-R",0.640305,0.356479,0.003215,1
"225",1,"1114_3009",0.0113020461320672,0.0187501865213668,0,"1114","3009","Male","Male","Male_Male","M-M",37,27,10,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"226",1,"1114_3012",0.0118918199685368,0.0223448802850461,0,"1114","3012","Male","Male","Male_Male","M-M",37,27,10,"Resident","Resident","Resident_Resident","R-R",0.458465,0.476305,0.06523,2
"227",1,"1114_3098",0.011353719580445,0.0195202731578623,0,"1114","3098","Male","Male","Male_Male","M-M",37,27,10,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"228",1,"1114_33",0.00749694663867012,0.0107976168231982,0,"1114","33","Male","Male","Male_Male","M-M",37,37,0,"Resident","Resident","Resident_Resident","R-R",0.608242,0.385628,0.00613,1
"229",1,"1114_37",0.00707363334411741,0.00997070730804301,0,"1114","37","Male","Male","Male_Male","M-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.634048,0.362292,0.00366,1
"230",1,"1114_4104",0.0129463839586178,0.0242276679944746,0,"1114","4104","Male","Male","Male_Male","M-M",37,26,11,"Resident","Resident","Resident_Resident","R-R",0.438144,0.479483,0.082373,2
"231",1,"1114_413",0.007709530778314,0.0118395741874929,0,"1114","413","Male","Male","Male_Male","M-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.601582,0.391449,0.006969,1
"232",1,"1114_45",0.00584526734848648,0.00767805968830409,0,"1114","45","Male","Male","Male_Male","M-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.736188,0.263466,0.000346,1
"233",1,"1114_480",0.00816013885099807,0.01221094369059,0,"1114","480","Male","Male","Male_Male","M-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"234",1,"1114_509",0.0123751238358013,0.0221699463301548,0,"1114","509","Male","Male","Male_Male","M-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"235",1,"1114_549",0.0276658158841599,0.0285733111902785,1,"1114","549","Male","Male","Male_Male","M-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.126151,0.753356,0.120493,2
"236",1,"1114_558",0.0111518007405317,0.0187137513654639,0,"1114","558","Male","Male","Male_Male","M-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"237",1,"1114_606",0.0112563179153532,0.0200198407543466,0,"1114","606","Male","Male","Male_Male","M-M",37,36,1,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"238",1,"1114_76",0.010003174853139,0.0163253009458798,0,"1114","76","Male","Male","Male_Male","M-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"239",1,"1114_804",0.00695443907583985,0.00983106317768454,0,"1114","804","Male","Male","Male_Male","M-M",37,39,2,"Resident","Resident","Resident_Resident","R-R",0.652601,0.344919,0.00248,1
